model_id,checkpoint_hash,image_id,image_path,dataset,source,generator,label,transform,severity,seed,prob_ai,predicted_label,is_correct,latency_ms,dataset_id,trial_index,trial_seed,random_policy,chain_length,chain_pattern,transform_chain,transform_parameters_json,contains_jpeg,contains_blur,contains_resize,contains_noise,contains_colour,contains_crop,clean_prob_ai,clean_predicted_label,clean_is_correct,evaluation_title,probability_shift_from_clean,became_incorrect_after_transform,recovered_after_transform,error_type,model_title,architecture_override
old_sid_b,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,FAKE/img_8050.jpg,FAKE/img_8050.jpg,SID_Set,,FLUX,1,random_standard_3,,42,0.4744310975074768,0,False,1.4286313437494869,SID_Set,1,42,random_standard_3,3,crop -> noise -> resize,crop(fraction=0.8) -> noise(sigma=0.02) -> resize(scale=0.25),"[{""order"":1,""transform"":""crop"",""parameter_name"":""fraction"",""parameter_value"":0.8},{""order"":2,""transform"":""noise"",""parameter_name"":""sigma"",""parameter_value"":0.02},{""order"":3,""transform"":""resize"",""parameter_name"":""scale"",""parameter_value"":0.25}]",False,False,True,True,False,True,0.9995648264884949,1,True,Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,-0.5251337289810181,True,False,false_negative,Old SID B - SID-only robustness training,efficientnet_b0
old_sid_b,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,FAKE/img_2562.jpg,FAKE/img_2562.jpg,SID_Set,,FLUX,1,random_standard_3,,42,0.4584804177284241,0,False,1.4194237187474812,SID_Set,1,42,random_standard_3,3,jpeg -> noise -> crop,jpeg(quality=50) -> noise(sigma=0.02) -> crop(fraction=0.8),"[{""order"":1,""transform"":""jpeg"",""parameter_name"":""quality"",""parameter_value"":50},{""order"":2,""transform"":""noise"",""parameter_name"":""sigma"",""parameter_value"":0.02},{""order"":3,""transform"":""crop"",""parameter_name"":""fraction"",""parameter_value"":0.8}]",True,False,False,True,False,True,0.9992741942405701,1,True,Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,-0.540793776512146,True,False,false_negative,Old SID B - SID-only robustness training,efficientnet_b0
old_sid_b,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,FAKE/img_5103.jpg,FAKE/img_5103.jpg,SID_Set,,FLUX,1,random_standard_3,,42,0.10362524539232254,0,False,1.4195132812524491,SID_Set,1,42,random_standard_3,3,blur -> noise -> colour,blur(sigma=1.0) -> noise(sigma=0.1) -> colour(strength=0.2),"[{""order"":1,""transform"":""blur"",""parameter_name"":""sigma"",""parameter_value"":1.0},{""order"":2,""transform"":""noise"",""parameter_name"":""sigma"",""parameter_value"":0.1},{""order"":3,""transform"":""colour"",""parameter_name"":""strength"",""parameter_value"":0.2}]",False,True,False,True,True,False,0.9945849776268005,1,True,Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,-0.890959732234478,True,False,false_negative,Old SID B - SID-only robustness training,efficientnet_b0
old_sid_b,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,REAL/img_6748.jpg,REAL/img_6748.jpg,SID_Set,,FLUX,0,random_standard_3,,42,0.5767459273338318,1,False,1.4361156406259568,SID_Set,1,42,random_standard_3,3,noise -> resize -> blur,noise(sigma=0.02) -> resize(scale=0.25) -> blur(sigma=2.0),"[{""order"":1,""transform"":""noise"",""parameter_name"":""sigma"",""parameter_value"":0.02},{""order"":2,""transform"":""resize"",""parameter_name"":""scale"",""parameter_value"":0.25},{""order"":3,""transform"":""blur"",""parameter_name"":""sigma"",""parameter_value"":2.0}]",False,True,True,True,False,False,0.11551930755376816,0,True,Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,0.46122661978006363,True,False,false_positive,Old SID B - SID-only robustness training,efficientnet_b0
old_sid_b,918083148a04149dd2209ae21810aa4279583e57f687b4b63d9300a5aae64d55,FAKE/img_4940.jpg,FAKE/img_4940.jpg,SID_Set,,FLUX,1,random_standard_3,,42,0.06510385870933533,0,False,1.4204776718749201,SID_Set,1,42,random_standard_3,3,colour -> crop -> jpeg,colour(strength=0.2) -> crop(fraction=0.8) -> jpeg(quality=90),"[{""order"":1,""transform"":""colour"",""parameter_name"":""strength"",""parameter_value"":0.2},{""order"":2,""transform"":""crop"",""parameter_name"":""fraction"",""parameter_value"":0.8},{""order"":3,""transform"":""jpeg"",""parameter_name"":""quality"",""parameter_value"":90}]",True,False,False,False,True,True,0.9802786111831665,1,True,Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,-0.9151747524738312,True,False,false_negative,Old SID B - SID-only robustness training,efficientnet_b0
mixed_sid_cifake_b,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,FAKE/img_13780.jpg,FAKE/img_13780.jpg,SID_Set,,FLUX,1,random_standard_3,,42,0.003179165069013834,0,False,1.456380984375727,SID_Set,1,42,random_standard_3,3,jpeg -> colour -> resize,jpeg(quality=30) -> colour(strength=0.2) -> resize(scale=0.5),"[{""order"":1,""transform"":""jpeg"",""parameter_name"":""quality"",""parameter_value"":30},{""order"":2,""transform"":""colour"",""parameter_name"":""strength"",""parameter_value"":0.2},{""order"":3,""transform"":""resize"",""parameter_name"":""scale"",""parameter_value"":0.5}]",True,False,True,False,True,False,0.14670106768608093,0,False,Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,-0.1435219026170671,False,False,false_negative,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0
mixed_sid_cifake_b,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,REAL/img_3778.jpg,REAL/img_3778.jpg,SID_Set,,FLUX,0,random_standard_3,,42,0.5553545355796814,1,False,1.4198802968721225,SID_Set,1,42,random_standard_3,3,resize -> noise -> blur,resize(scale=0.25) -> noise(sigma=0.05) -> blur(sigma=0.5),"[{""order"":1,""transform"":""resize"",""parameter_name"":""scale"",""parameter_value"":0.25},{""order"":2,""transform"":""noise"",""parameter_name"":""sigma"",""parameter_value"":0.05},{""order"":3,""transform"":""blur"",""parameter_name"":""sigma"",""parameter_value"":0.5}]",False,True,True,True,False,False,0.0018976153805851936,0,True,Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,0.5534569201990962,True,False,false_positive,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0
mixed_sid_cifake_b,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,REAL/img_1606.jpg,REAL/img_1606.jpg,SID_Set,,FLUX,0,random_standard_3,,42,0.9997846484184265,1,False,1.30948504687467,SID_Set,1,42,random_standard_3,3,jpeg -> resize -> colour,jpeg(quality=90) -> resize(scale=0.5) -> colour(strength=0.2),"[{""order"":1,""transform"":""jpeg"",""parameter_name"":""quality"",""parameter_value"":90},{""order"":2,""transform"":""resize"",""parameter_name"":""scale"",""parameter_value"":0.5},{""order"":3,""transform"":""colour"",""parameter_name"":""strength"",""parameter_value"":0.2}]",True,False,True,False,True,False,0.9832661151885986,1,False,Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,0.01651853322982788,False,False,false_positive,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0
mixed_sid_cifake_b,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,FAKE/img_5791.jpg,FAKE/img_5791.jpg,SID_Set,,FLUX,1,random_standard_3,,42,0.004001142457127571,0,False,1.4387969843774329,SID_Set,1,42,random_standard_3,3,crop -> colour -> resize,crop(fraction=0.8) -> colour(strength=0.2) -> resize(scale=0.25),"[{""order"":1,""transform"":""crop"",""parameter_name"":""fraction"",""parameter_value"":0.8},{""order"":2,""transform"":""colour"",""parameter_name"":""strength"",""parameter_value"":0.2},{""order"":3,""transform"":""resize"",""parameter_name"":""scale"",""parameter_value"":0.25}]",False,False,True,False,True,True,0.007814875803887844,0,False,Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,-0.003813733346760273,False,False,false_negative,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0
mixed_sid_cifake_b,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,FAKE/img_16416.jpg,FAKE/img_16416.jpg,SID_Set,,FLUX,1,random_standard_3,,42,0.23263557255268097,0,False,1.4387969843774329,SID_Set,1,42,random_standard_3,3,colour -> noise -> blur,colour(strength=-0.2) -> noise(sigma=0.1) -> blur(sigma=1.0),"[{""order"":1,""transform"":""colour"",""parameter_name"":""strength"",""parameter_value"":-0.2},{""order"":2,""transform"":""noise"",""parameter_name"":""sigma"",""parameter_value"":0.1},{""order"":3,""transform"":""blur"",""parameter_name"":""sigma"",""parameter_value"":1.0}]",False,True,False,True,True,False,0.9999841451644897,1,True,Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,-0.7673485726118088,True,False,false_negative,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0
mixed_sid_cifake_b,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,FAKE/img_2083.jpg,FAKE/img_2083.jpg,SID_Set,,FLUX,1,random_standard_3,,42,0.1879916936159134,0,False,1.419411984372232,SID_Set,1,42,random_standard_3,3,noise -> crop -> jpeg,noise(sigma=0.1) -> crop(fraction=0.8) -> jpeg(quality=70),"[{""order"":1,""transform"":""noise"",""parameter_name"":""sigma"",""parameter_value"":0.1},{""order"":2,""transform"":""crop"",""parameter_name"":""fraction"",""parameter_value"":0.8},{""order"":3,""transform"":""jpeg"",""parameter_name"":""quality"",""parameter_value"":70}]",True,False,False,True,False,True,0.9998132586479187,1,True,Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,-0.8118215650320053,True,False,false_negative,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0
mixed_sid_cifake_b,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,REAL/img_2440.jpg,REAL/img_2440.jpg,SID_Set,,FLUX,0,random_standard_3,,42,0.736331582069397,1,False,1.419411984372232,SID_Set,1,42,random_standard_3,3,crop -> jpeg -> colour,crop(fraction=0.8) -> jpeg(quality=50) -> colour(strength=0.2),"[{""order"":1,""transform"":""crop"",""parameter_name"":""fraction"",""parameter_value"":0.8},{""order"":2,""transform"":""jpeg"",""parameter_name"":""quality"",""parameter_value"":50},{""order"":3,""transform"":""colour"",""parameter_name"":""strength"",""parameter_value"":0.2}]",True,False,False,False,True,True,0.39113855361938477,0,True,Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,0.3451930284500122,True,False,false_positive,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0
mixed_sid_cifake_b,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,FAKE/img_14113.jpg,FAKE/img_14113.jpg,SID_Set,,FLUX,1,random_standard_3,,42,0.4977077841758728,0,False,1.4301759843746709,SID_Set,1,42,random_standard_3,3,jpeg -> resize -> crop,jpeg(quality=50) -> resize(scale=0.5) -> crop(fraction=0.8),"[{""order"":1,""transform"":""jpeg"",""parameter_name"":""quality"",""parameter_value"":50},{""order"":2,""transform"":""resize"",""parameter_name"":""scale"",""parameter_value"":0.5},{""order"":3,""transform"":""crop"",""parameter_name"":""fraction"",""parameter_value"":0.8}]",True,False,True,False,False,True,0.997381865978241,1,True,Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,-0.49967408180236816,True,False,false_negative,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0
mixed_sid_cifake_b,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,REAL/img_3328.jpg,REAL/img_3328.jpg,SID_Set,,FLUX,0,random_standard_3,,42,0.9999963045120239,1,False,1.4215754375008771,SID_Set,1,42,random_standard_3,3,blur -> resize -> jpeg,blur(sigma=2.0) -> resize(scale=0.5) -> jpeg(quality=50),"[{""order"":1,""transform"":""blur"",""parameter_name"":""sigma"",""parameter_value"":2.0},{""order"":2,""transform"":""resize"",""parameter_name"":""scale"",""parameter_value"":0.5},{""order"":3,""transform"":""jpeg"",""parameter_name"":""quality"",""parameter_value"":50}]",True,True,True,False,False,False,0.9264559149742126,1,False,Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,0.07354038953781128,False,False,false_positive,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0
mixed_sid_cifake_b,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,FAKE/img_304.jpg,FAKE/img_304.jpg,SID_Set,,FLUX,1,random_standard_3,,42,0.45709338784217834,0,False,1.4198204062516595,SID_Set,1,42,random_standard_3,3,resize -> noise -> blur,resize(scale=0.5) -> noise(sigma=0.05) -> blur(sigma=1.0),"[{""order"":1,""transform"":""resize"",""parameter_name"":""scale"",""parameter_value"":0.5},{""order"":2,""transform"":""noise"",""parameter_name"":""sigma"",""parameter_value"":0.05},{""order"":3,""transform"":""blur"",""parameter_name"":""sigma"",""parameter_value"":1.0}]",False,True,True,True,False,False,0.8638738989830017,1,True,Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,-0.40678051114082336,True,False,false_negative,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0
mixed_sid_cifake_b,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,REAL/img_1242.jpg,REAL/img_1242.jpg,SID_Set,,FLUX,0,random_standard_3,,42,0.9995180368423462,1,False,1.4274047500002496,SID_Set,1,42,random_standard_3,3,noise -> jpeg -> crop,noise(sigma=0.1) -> jpeg(quality=90) -> crop(fraction=0.8),"[{""order"":1,""transform"":""noise"",""parameter_name"":""sigma"",""parameter_value"":0.1},{""order"":2,""transform"":""jpeg"",""parameter_name"":""quality"",""parameter_value"":90},{""order"":3,""transform"":""crop"",""parameter_name"":""fraction"",""parameter_value"":0.8}]",True,False,False,True,False,True,1.7073355258951763e-17,0,True,Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,0.9995180368423462,True,False,false_positive,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0
mixed_sid_cifake_b,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,FAKE/img_10745.jpg,FAKE/img_10745.jpg,SID_Set,,FLUX,1,random_standard_3,,42,0.2690185308456421,0,False,1.4201596875018652,SID_Set,1,42,random_standard_3,3,colour -> crop -> noise,colour(strength=-0.2) -> crop(fraction=0.8) -> noise(sigma=0.02),"[{""order"":1,""transform"":""colour"",""parameter_name"":""strength"",""parameter_value"":-0.2},{""order"":2,""transform"":""crop"",""parameter_name"":""fraction"",""parameter_value"":0.8},{""order"":3,""transform"":""noise"",""parameter_name"":""sigma"",""parameter_value"":0.02}]",False,False,False,True,True,True,0.9861736297607422,1,True,Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,-0.7171550989151001,True,False,false_negative,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0
mixed_sid_cifake_b,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,FAKE/img_12773.jpg,FAKE/img_12773.jpg,SID_Set,,FLUX,1,random_standard_3,,42,0.4740508198738098,0,False,1.419930953122872,SID_Set,1,42,random_standard_3,3,colour -> blur -> jpeg,colour(strength=0.2) -> blur(sigma=0.5) -> jpeg(quality=90),"[{""order"":1,""transform"":""colour"",""parameter_name"":""strength"",""parameter_value"":0.2},{""order"":2,""transform"":""blur"",""parameter_name"":""sigma"",""parameter_value"":0.5},{""order"":3,""transform"":""jpeg"",""parameter_name"":""quality"",""parameter_value"":90}]",True,True,False,False,True,False,0.9259954690933228,1,True,Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,-0.45194464921951294,True,False,false_negative,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0
mixed_sid_cifake_b,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,FAKE/img_14372.jpg,FAKE/img_14372.jpg,SID_Set,,FLUX,1,random_standard_3,,42,0.37279143929481506,0,False,1.419930953122872,SID_Set,1,42,random_standard_3,3,noise -> resize -> colour,noise(sigma=0.1) -> resize(scale=0.25) -> colour(strength=-0.2),"[{""order"":1,""transform"":""noise"",""parameter_name"":""sigma"",""parameter_value"":0.1},{""order"":2,""transform"":""resize"",""parameter_name"":""scale"",""parameter_value"":0.25},{""order"":3,""transform"":""colour"",""parameter_name"":""strength"",""parameter_value"":-0.2}]",False,False,True,True,True,False,0.9999847412109375,1,True,Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,-0.6271933019161224,True,False,false_negative,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0
mixed_sid_cifake_b,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,FAKE/img_10516.jpg,FAKE/img_10516.jpg,SID_Set,,FLUX,1,random_standard_3,,42,0.31779834628105164,0,False,1.4716606874998206,SID_Set,1,42,random_standard_3,3,noise -> colour -> blur,noise(sigma=0.02) -> colour(strength=0.2) -> blur(sigma=2.0),"[{""order"":1,""transform"":""noise"",""parameter_name"":""sigma"",""parameter_value"":0.02},{""order"":2,""transform"":""colour"",""parameter_name"":""strength"",""parameter_value"":0.2},{""order"":3,""transform"":""blur"",""parameter_name"":""sigma"",""parameter_value"":2.0}]",False,True,False,True,True,False,0.8519684076309204,1,True,Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,-0.5341700613498688,True,False,false_negative,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0
mixed_sid_cifake_b,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,FAKE/img_15154.jpg,FAKE/img_15154.jpg,SID_Set,,FLUX,1,random_standard_3,,42,0.005481655243784189,0,False,1.4470705312490395,SID_Set,1,42,random_standard_3,3,noise -> colour -> resize,noise(sigma=0.02) -> colour(strength=-0.2) -> resize(scale=0.5),"[{""order"":1,""transform"":""noise"",""parameter_name"":""sigma"",""parameter_value"":0.02},{""order"":2,""transform"":""colour"",""parameter_name"":""strength"",""parameter_value"":-0.2},{""order"":3,""transform"":""resize"",""parameter_name"":""scale"",""parameter_value"":0.5}]",False,False,True,True,True,False,0.2629113793373108,0,False,Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,-0.2574297240935266,False,False,false_negative,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0
mixed_sid_cifake_b,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,FAKE/img_12935.jpg,FAKE/img_12935.jpg,SID_Set,,FLUX,1,random_standard_3,,42,0.024523591622710228,0,False,1.424964374997728,SID_Set,1,42,random_standard_3,3,noise -> blur -> resize,noise(sigma=0.05) -> blur(sigma=0.5) -> resize(scale=0.5),"[{""order"":1,""transform"":""noise"",""parameter_name"":""sigma"",""parameter_value"":0.05},{""order"":2,""transform"":""blur"",""parameter_name"":""sigma"",""parameter_value"":0.5},{""order"":3,""transform"":""resize"",""parameter_name"":""scale"",""parameter_value"":0.5}]",False,True,True,True,False,False,0.6126285791397095,1,True,Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,-0.5881049875169992,True,False,false_negative,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0
mixed_sid_cifake_b,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,FAKE/img_1576.jpg,FAKE/img_1576.jpg,SID_Set,,FLUX,1,random_standard_3,,42,4.340074156061746e-05,0,False,1.424964374997728,SID_Set,1,42,random_standard_3,3,noise -> blur -> resize,noise(sigma=0.1) -> blur(sigma=2.0) -> resize(scale=0.5),"[{""order"":1,""transform"":""noise"",""parameter_name"":""sigma"",""parameter_value"":0.1},{""order"":2,""transform"":""blur"",""parameter_name"":""sigma"",""parameter_value"":2.0},{""order"":3,""transform"":""resize"",""parameter_name"":""scale"",""parameter_value"":0.5}]",False,True,True,True,False,False,0.0434529148042202,0,False,Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,-0.04340951406265958,False,False,false_negative,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0
mixed_sid_cifake_b,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,FAKE/img_5676.jpg,FAKE/img_5676.jpg,SID_Set,,FLUX,1,random_standard_3,,42,0.43949079513549805,0,False,1.424964374997728,SID_Set,1,42,random_standard_3,3,colour -> jpeg -> resize,colour(strength=-0.2) -> jpeg(quality=90) -> resize(scale=0.25),"[{""order"":1,""transform"":""colour"",""parameter_name"":""strength"",""parameter_value"":-0.2},{""order"":2,""transform"":""jpeg"",""parameter_name"":""quality"",""parameter_value"":90},{""order"":3,""transform"":""resize"",""parameter_name"":""scale"",""parameter_value"":0.25}]",True,False,True,False,True,False,0.2528587281703949,0,False,Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,0.18663206696510315,False,False,false_negative,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0
mixed_sid_cifake_b,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,FAKE/img_6024.jpg,FAKE/img_6024.jpg,SID_Set,,FLUX,1,random_standard_3,,42,0.03921552747488022,0,False,1.424964374997728,SID_Set,1,42,random_standard_3,3,noise -> resize -> jpeg,noise(sigma=0.05) -> resize(scale=0.25) -> jpeg(quality=50),"[{""order"":1,""transform"":""noise"",""parameter_name"":""sigma"",""parameter_value"":0.05},{""order"":2,""transform"":""resize"",""parameter_name"":""scale"",""parameter_value"":0.25},{""order"":3,""transform"":""jpeg"",""parameter_name"":""quality"",""parameter_value"":50}]",True,False,True,True,False,False,0.7492343783378601,1,True,Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,-0.7100188508629799,True,False,false_negative,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0
mixed_sid_cifake_b,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,REAL/img_7216.jpg,REAL/img_7216.jpg,SID_Set,,FLUX,0,random_standard_3,,42,0.5277058482170105,1,False,1.4199160312493575,SID_Set,1,42,random_standard_3,3,noise -> crop -> colour,noise(sigma=0.02) -> crop(fraction=0.8) -> colour(strength=-0.2),"[{""order"":1,""transform"":""noise"",""parameter_name"":""sigma"",""parameter_value"":0.02},{""order"":2,""transform"":""crop"",""parameter_name"":""fraction"",""parameter_value"":0.8},{""order"":3,""transform"":""colour"",""parameter_name"":""strength"",""parameter_value"":-0.2}]",False,False,False,True,True,True,0.646504282951355,1,False,Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,-0.11879843473434448,False,False,false_positive,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0
mixed_sid_cifake_b,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,FAKE/img_4452.jpg,FAKE/img_4452.jpg,SID_Set,,FLUX,1,random_standard_3,,42,0.4124879837036133,0,False,1.4199160312493575,SID_Set,1,42,random_standard_3,3,crop -> noise -> colour,crop(fraction=0.8) -> noise(sigma=0.02) -> colour(strength=-0.2),"[{""order"":1,""transform"":""crop"",""parameter_name"":""fraction"",""parameter_value"":0.8},{""order"":2,""transform"":""noise"",""parameter_name"":""sigma"",""parameter_value"":0.02},{""order"":3,""transform"":""colour"",""parameter_name"":""strength"",""parameter_value"":-0.2}]",False,False,False,True,True,True,0.9957184195518494,1,True,Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,-0.5832304358482361,True,False,false_negative,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0
mixed_sid_cifake_b,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,FAKE/img_7468.jpg,FAKE/img_7468.jpg,SID_Set,,FLUX,1,random_standard_3,,42,0.2715742588043213,0,False,1.4205709375012532,SID_Set,1,42,random_standard_3,3,colour -> resize -> crop,colour(strength=0.2) -> resize(scale=0.25) -> crop(fraction=0.8),"[{""order"":1,""transform"":""colour"",""parameter_name"":""strength"",""parameter_value"":0.2},{""order"":2,""transform"":""resize"",""parameter_name"":""scale"",""parameter_value"":0.25},{""order"":3,""transform"":""crop"",""parameter_name"":""fraction"",""parameter_value"":0.8}]",False,False,True,False,True,True,0.997115969657898,1,True,Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,-0.7255417108535767,True,False,false_negative,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0
mixed_sid_cifake_b,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,REAL/img_8528.jpg,REAL/img_8528.jpg,SID_Set,,FLUX,0,random_standard_3,,42,0.8745598196983337,1,False,1.4583234999996364,SID_Set,1,42,random_standard_3,3,crop -> blur -> jpeg,crop(fraction=0.8) -> blur(sigma=2.0) -> jpeg(quality=90),"[{""order"":1,""transform"":""crop"",""parameter_name"":""fraction"",""parameter_value"":0.8},{""order"":2,""transform"":""blur"",""parameter_name"":""sigma"",""parameter_value"":2.0},{""order"":3,""transform"":""jpeg"",""parameter_name"":""quality"",""parameter_value"":90}]",True,True,False,False,False,True,0.9805907607078552,1,False,Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,-0.10603094100952148,False,False,false_positive,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0
mixed_sid_cifake_b,9159a9d4ceb7fccd3eee24c3ddf9600c79c8abf1444cb0646b93ac66fd3b5c44,REAL/img_7008.jpg,REAL/img_7008.jpg,SID_Set,,FLUX,0,random_standard_3,,42,0.5050419569015503,1,False,1.4583234999996364,SID_Set,1,42,random_standard_3,3,jpeg -> crop -> colour,jpeg(quality=30) -> crop(fraction=0.8) -> colour(strength=0.2),"[{""order"":1,""transform"":""jpeg"",""parameter_name"":""quality"",""parameter_value"":30},{""order"":2,""transform"":""crop"",""parameter_name"":""fraction"",""parameter_value"":0.8},{""order"":3,""transform"":""colour"",""parameter_name"":""strength"",""parameter_value"":0.2}]",True,False,False,False,True,True,0.7254787087440491,1,False,Random standard-3 robustness evaluation — Old SID B - SID-only robustness training vs New Mixed B - SID and CIFAKE robustness training,-0.22043675184249878,False,False,false_positive,New Mixed B - SID and CIFAKE robustness training,efficientnet_b0
